"source" "target" "weight" "type"
identif secur 0.1342 undirected
identif account 0.1381 undirected
identif locat 0.0632 undirected
identif devic 0.0068 undirected
identif ship 0.0016 undirected
identif social 0.0179 undirected
identif photograph 0.1037 undirected
identif refund 0.4829 undirected
identif administr 0.1690 undirected
identif uniqu 0.1575 undirected
identif institut 0.5357 undirected
identif bank 0.0727 undirected
identif ident 0.0049 undirected
identif student 0.0300 undirected
identifi system 0.0267 undirected
identifi femal 0.3422 undirected
identifi birth 0.0041 undirected
identifi mother 0.0147 undirected
identifi ssn 0.1274 undirected
identifi tax 0.1886 undirected
identifi name 0.1165 undirected
identifi pai 0.0525 undirected
identifi proof 0.0144 undirected
identifi busi 0.3474 undirected
identifi speed 0.0061 undirected
identifi secur 0.1186 undirected
identifi account 0.1089 undirected
identifi ship 0.0114 undirected
identifi social 0.0546 undirected
identifi refund 0.4224 undirected
identifi sale 0.1241 undirected
identifi registr 0.1844 undirected
identifi servic 0.0408 undirected
identifi institut 0.3670 undirected
identifi bank 0.0913 undirected
identifi sourc 0.0185 undirected
identifi militari 0.0195 undirected
identifi ident 0.3354 undirected
identifi employ 0.0117 undirected
institut bank 0.0829 undirected
institut sourc 0.0152 undirected
institut person 0.0050 undirected
insur militari 0.0873 undirected
insur internet 0.0296 undirected
insur ident 0.0274 undirected
insur employ 0.0388 undirected
insur password 0.0018 undirected
internet password 0.1107 undirected
ipad flag 0.1667 undirected
ipad countri 0.0362 undirected
ipad compromis 0.0020 undirected
ipad express 0.3949 undirected
ipad system 0.0033 undirected
ipad digit 0.1767 undirected
ipad histori 0.0358 undirected
ipad set 0.0798 undirected
ipad passport 0.0698 undirected
ipad applic 0.1417 undirected
ipad design 0.7818 undirected
ipad sign 0.0035 undirected
ipad name 0.0141 undirected
ipad user 0.0665 undirected
ipad store 0.3623 undirected
ipad speed 0.0078 undirected
ipad secur 0.0341 undirected
ipad devic 0.0850 undirected
ipad ship 0.2259 undirected
ipad shop 0.0269 undirected
ipad social 0.0049 undirected
ipad samsung 0.0028 undirected
ipad sale 0.0435 undirected
ipad administr 0.0986 undirected
ipad android 0.1565 undirected
ipad equifax 0.2858 undirected
ipad person 0.1141 undirected
ipad comput 0.8410 undirected
ipad internet 0.0141 undirected
ipad ident 0.0045 undirected
ipad credit 0.1811 undirected
job posit 0.0795 undirected
job identif 0.1090 undirected
job drive 0.1940 undirected
job facebook 0.0034 undirected
job feder 0.0258 undirected
job model 0.2278 undirected
job custom 0.0265 undirected
job type 0.1251 undirected
job control 0.0303 undirected
job tablet 0.2096 undirected
job laptop 0.0080 undirected
job licens 0.1148 undirected
job ey 0.0149 undirected
job color 0.0114 undirected
job ag 0.0072 undirected
job memori 0.1714 undirected
job loan 0.1189 undirected
job oper 0.0762 undirected
job appl 0.4895 undirected
job transunion 0.2105 undirected
job adult 0.0204 undirected
job statu 0.0195 undirected
job number 0.1451 undirected
job wii 0.2218 undirected
job employe 0.0326 undirected
job code 0.0408 undirected
job bill 0.0943 undirected
job vendor 0.0378 undirected
job linkedin 0.2014 undirected
job ipad 0.4851 undirected
job attornei 0.0626 undirected
job flag 0.0365 undirected
job date 0.3806 undirected
job identifi 0.0402 undirected
job express 0.1906 undirected
job birth 0.4419 undirected
job digit 0.0706 undirected
job set 0.0519 undirected
job certif 0.2234 undirected
job passport 0.3467 undirected
job applic 0.1134 undirected
job design 0.4260 undirected
job name 0.2575 undirected
job children 0.0317 undirected
job user 0.0122 undirected
job store 0.2955 undirected
job speed 0.0135 undirected
job secur 0.1660 undirected
job devic 0.2008 undirected
job social 0.1290 undirected
job util 0.0725 undirected
job rate 0.0492 undirected
job photograph 0.0201 undirected
job administr 0.0867 undirected
job registr 0.0712 undirected
job android 0.2056 undirected
job equifax 0.2105 undirected
job insur 0.0014 undirected
job bureau 0.0414 undirected
job person 0.0590 undirected
job comput 0.4693 undirected
job ident 0.1168 undirected
job credit 0.1667 undirected
job employ 0.1375 undirected
laptop wallet 0.0001 undirected
laptop color 0.2044 undirected
laptop memori 0.4334 undirected
laptop w2 0.0147 undirected
laptop st 0.0204 undirected
laptop school 0.0030 undirected
laptop oper 0.0412 undirected
laptop attach 0.1663 undirected
laptop displai 0.1087 undirected
laptop mail 0.1876 undirected
laptop web 0.0613 undirected
laptop doctor 0.1277 undirected
laptop postal 0.0137 undirected
laptop wii 0.3621 undirected
laptop facil 0.2493 undirected
laptop employe 0.4021 undirected
laptop balanc 0.0071 undirected
laptop profil 0.3281 undirected
laptop photo 0.1115 undirected
laptop qualifi 0.3306 undirected
laptop vendor 0.5873 undirected
laptop linkedin 0.0546 undirected
laptop phone 0.0789 undirected
laptop ipad 0.0108 undirected
laptop degre 0.0955 undirected
laptop flag 0.1459 undirected
laptop date 0.0295 undirected
laptop connect 0.1750 undirected
laptop health 0.5213 undirected
laptop amazon 0.0455 undirected
laptop birth 0.0180 undirected
laptop media 0.0147 undirected
laptop medic 0.5843 undirected
laptop digit 0.0549 undirected
laptop histori 0.0424 undirected
laptop set 0.1372 undirected
laptop level 0.1021 undirected
laptop site 0.0275 undirected
laptop busi 0.0248 undirected
laptop children 0.0204 undirected
laptop user 0.3603 undirected
laptop store 0.2890 undirected
laptop speed 0.2518 undirected
laptop secur 0.0562 undirected
laptop locat 0.0479 undirected
laptop devic 0.4077 undirected
laptop ship 0.0660 undirected
laptop shop 0.1551 undirected
laptop medicar 0.0962 undirected
laptop social 0.0287 undirected
laptop samsung 0.0295 undirected
laptop photograph 0.1686 undirected
laptop network 0.2335 undirected
laptop uniqu 0.0642 undirected
laptop android 0.3488 undirected
laptop insur 0.0205 undirected
laptop sourc 0.0497 undirected
laptop person 0.2953 undirected
laptop comput 0.1152 undirected
laptop militari 0.0272 undirected
laptop internet 0.0479 undirected
lawsuit mobil 0.0024 undirected
lawsuit googl 0.0142 undirected
lawsuit signatur 0.6239 undirected
lawsuit licens 0.0238 undirected
lawsuit id 0.0012 undirected
lawsuit public 0.2345 undirected
lawsuit qualifi 0.0134 undirected
lawsuit attornei 0.2971 undirected
lawsuit date 0.0209 undirected
lawsuit birth 0.0252 undirected
lawsuit group 0.0578 undirected
lawsuit passport 0.0225 undirected
lawsuit design 0.0940 undirected
lawsuit name 0.0402 undirected
lawsuit site 0.0049 undirected
lawsuit samsung 0.0380 undirected
lawsuit registr 0.0001 undirected
lawsuit android 0.0072 undirected
lawsuit internet 0.0510 undirected
level mother 0.0445 undirected
level seri 0.1501 undirected
level site 0.0026 undirected
level corpor 0.0227 undirected
level children 0.1693 undirected
level speed 0.3056 undirected
level locat 0.0376 undirected
level ship 0.0173 undirected
level shop 0.0053 undirected
level medicar 0.0926 undirected
level rank 0.0489 undirected
level util 0.1232 undirected
level rate 0.0113 undirected
level samsung 0.0573 undirected
level parent 0.2832 undirected
level sale 0.0176 undirected
level administr 0.2530 undirected
level network 0.2789 undirected
level servic 0.2516 undirected
level uniqu 0.0013 undirected
level android 0.0030 undirected
level militari 0.0613 undirected
level internet 0.0374 undirected
licens ey 0.0046 undirected
licens wallet 0.0505 undirected
licens st 0.0222 undirected
licens displai 0.0132 undirected
licens male 0.0216 undirected
licens facil 0.0028 undirected
licens qualifi 0.0008 undirected
licens street 0.2838 undirected
licens ticket 0.0481 undirected
licens attornei 0.0517 undirected
licens degre 0.0131 undirected
licens date 0.3229 undirected
licens vehicl 0.0523 undirected
licens connect 0.1713 undirected
licens health 0.0052 undirected
licens femal 0.0093 undirected
licens birth 0.3387 undirected
licens set 0.1855 undirected
licens certif 0.1552 undirected
licens passport 0.2897 undirected
licens applic 0.0265 undirected
licens seri 0.0237 undirected
licens name 0.1297 undirected
licens secur 0.0269 undirected
licens locat 0.5002 undirected
licens ship 0.0292 undirected
licens occup 0.1043 undirected
licens rank 0.3402 undirected
licens social 0.0418 undirected
licens rate 0.0136 undirected
licens email 0.0045 undirected
licens photograph 0.0033 undirected
licens administr 0.0328 undirected
licens registr 0.0091 undirected
licens insur 0.0062 undirected
licens militari 0.0158 undirected
licens ident 0.0063 undirected
licens employ 0.0059 undirected
linkedin date 0.0207 undirected
linkedin login 0.1076 undirected
linkedin identifi 0.0506 undirected
linkedin compromis 0.0470 undirected
linkedin amazon 0.2649 undirected
linkedin birth 0.0284 undirected
linkedin media 0.1496 undirected
linkedin group 0.0103 undirected
linkedin set 0.0094 undirected
linkedin certif 0.0249 undirected
linkedin colleg 0.0762 undirected
linkedin sign 0.0252 undirected
linkedin name 0.0631 undirected
linkedin busi 0.1237 undirected
linkedin user 0.2514 undirected
linkedin store 0.0153 undirected
linkedin secur 0.0092 undirected
linkedin account 0.0466 undirected
linkedin medicar 0.0325 undirected
linkedin social 0.2080 undirected
linkedin util 0.1190 undirected
linkedin rate 0.0658 undirected
linkedin websit 0.0117 undirected
linkedin email 0.0308 undirected
linkedin samsung 0.0205 undirected
linkedin photograph 0.1640 undirected
linkedin registr 0.2985 undirected
linkedin network 0.0323 undirected
linkedin servic 0.0445 undirected
linkedin android 0.0001 undirected
linkedin insur 0.1019 undirected
linkedin twitter 0.1510 undirected
linkedin person 0.1974 undirected
linkedin comput 0.0503 undirected
linkedin militari 0.0223 undirected
linkedin internet 0.1311 undirected
linkedin ident 0.1316 undirected
linkedin employ 0.0655 undirected
linkedin password 0.0636 undirected
loan appl 0.1993 undirected
loan transunion 0.3595 undirected
loan residenti 0.0468 undirected
loan male 0.1219 undirected
loan middl 0.0463 undirected
loan statu 0.6144 undirected
loan postal 0.0012 undirected
loan facil 0.0636 undirected
loan telephon 0.0170 undirected
loan balanc 0.6064 undirected
loan profil 0.0235 undirected
loan code 0.0547 undirected
loan bill 0.1023 undirected
loan publish 0.2490 undirected
loan transact 0.0192 undirected
loan ipad 0.1929 undirected
loan degre 0.0826 undirected
loan measur 0.0907 undirected
loan express 0.0473 undirected
loan visa 0.1697 undirected
loan histori 0.1653 undirected
loan score 0.5358 undirected
loan agenc 0.1310 undirected
loan applic 0.0110 undirected
loan design 0.1621 undirected
loan tax 0.0057 undirected
loan depend 0.0498 undirected
loan pai 0.0359 undirected
loan proof 0.0192 undirected
loan corpor 0.0433 undirected
loan store 0.0186 undirected
loan account 0.0224 undirected
loan locat 0.0734 undirected
loan ship 0.0313 undirected
loan util 0.0178 undirected
loan refund 0.0188 undirected
loan administr 0.0025 undirected
loan servic 0.0054 undirected
loan institut 0.0372 undirected
loan mortgag 0.0846 undirected
loan equifax 0.3595 undirected
loan bureau 0.6941 undirected
loan comput 0.1296 undirected
loan militari 0.0444 undirected
loan credit 0.4376 undirected
loan employ 0.6374 undirected
loan student 0.0460 undirected
locat ship 0.0824 undirected
locat shop 0.1467 undirected
locat rank 0.1376 undirected
locat social 0.0639 undirected
locat email 0.0395 undirected
locat photograph 0.4224 undirected
locat parent 0.1274 undirected
locat administr 0.0147 undirected
locat uniqu 0.0188 undirected
locat mortgag 0.0473 undirected
locat person 0.0060 undirected
login health 0.0071 undirected
login compromis 0.6324 undirected
login amazon 0.5174 undirected
login system 0.0448 undirected
login media 0.1281 undirected
login medic 0.0160 undirected
login group 0.3972 undirected
login digit 0.0991 undirected
login set 0.0130 undirected
login design 0.1700 undirected
login sign 0.2236 undirected
login site 0.1390 undirected
login children 0.0205 undirected
login user 0.4886 undirected
login account 0.3906 undirected
login devic 0.0026 undirected
login rank 0.2473 undirected
login social 0.0105 undirected
login util 0.0340 undirected
login websit 0.8316 undirected
login email 0.4773 undirected
login samsung 0.0262 undirected
login photograph 0.0027 undirected
login parent 0.0113 undirected
login registr 0.3681 undirected
login servic 0.0010 undirected
login uniqu 0.7670 undirected
login institut 0.0009 undirected
login bank 0.0483 undirected
login insur 0.0595 undirected
login twitter 0.8832 undirected
login person 0.0010 undirected
login comput 0.1089 undirected
login internet 0.1190 undirected
login password 0.9402 undirected
mail middl 0.0125 undirected
mail address 0.1397 undirected
mail statu 0.2136 undirected
mail number 0.1729 undirected
mail postal 0.0510 undirected
mail facil 0.0992 undirected
mail telephon 0.0292 undirected
mail balanc 0.0628 undirected
mail establish 0.1380 undirected
mail bill 0.1302 undirected
mail photo 0.0802 undirected
mail assist 0.0024 undirected
mail publish 0.1150 undirected
mail assign 0.0233 undirected
mail ipad 0.0199 undirected
mail degre 0.0021 undirected
mail identifi 0.1976 undirected
mail measur 0.0014 undirected
mail health 0.0211 undirected
mail compromis 0.0200 undirected
mail express 0.0066 undirected
mail digit 0.1249 undirected
mail agenc 0.0183 undirected
mail level 0.0713 undirected
mail mother 0.0440 undirected
mail ssn 0.4425 undirected
mail tax 0.0910 undirected
mail name 0.0122 undirected
mail pai 0.0348 undirected
mail busi 0.0582 undirected
mail speed 0.2222 undirected
mail secur 0.3397 undirected
mail locat 0.2024 undirected
mail ship 0.2202 undirected
mail shop 0.1804 undirected
mail occup 0.2389 undirected
mail medicar 0.1575 undirected
mail social 0.1959 undirected
mail email 0.0220 undirected
mail refund 0.0860 undirected
mail administr 0.0383 undirected
mail uniqu 0.0946 undirected
mail institut 0.0134 undirected
mail equifax 0.0798 undirected
mail bureau 0.0438 undirected
mail sourc 0.2350 undirected
mail person 0.1670 undirected
mail militari 0.0326 undirected
mail ident 0.0690 undirected
mail credit 0.0102 undirected
mail employ 0.0494 undirected
male middl 0.0315 undirected
male address 0.0402 undirected
male facil 0.0772 undirected
male employe 0.0467 undirected
male establish 0.0021 undirected
male public 0.0131 undirected
male photo 0.1330 undirected
male vendor 0.0042 undirected
male publish 0.1628 undirected
male assign 0.0654 undirected
male transact 0.0117 undirected
male street 0.0271 undirected
male date 0.0319 undirected
male vehicl 0.2671 undirected
male connect 0.0664 undirected
male identifi 0.3478 undirected
male express 0.0008 undirected
male visa 0.1170 undirected
male femal 0.6887 undirected
male debit 0.0277 undirected
male histori 0.0434 undirected
male set 0.1848 undirected
male sign 0.0071 undirected
male store 0.0293 undirected
male speed 0.0039 undirected
male locat 0.2050 undirected
male devic 0.0086 undirected
male ship 0.0317 undirected
male shop 0.0511 undirected
male util 0.0003 undirected
male samsung 0.0059 undirected
male photograph 0.1717 undirected
male administr 0.0235 undirected
male registr 0.3093 undirected
measur histori 0.1081 undirected
measur set 0.0065 undirected
measur certif 0.4088 undirected
measur colleg 0.0170 undirected
measur mother 0.4734 undirected
measur ssn 0.0257 undirected
measur tax 0.0413 undirected
measur pai 0.0531 undirected
measur corpor 0.4899 undirected
measur account 0.0202 undirected
measur shop 0.0317 undirected
measur occup 0.0061 undirected
measur rank 0.0367 undirected
measur util 0.1134 undirected
measur websit 0.0190 undirected
measur refund 0.0146 undirected
measur administr 0.0018 undirected
measur institut 0.0087 undirected
measur sourc 0.0234 undirected
measur militari 0.0068 undirected
measur internet 0.0059 undirected
media group 0.0382 undirected
media digit 0.8247 undirected
media histori 0.1161 undirected
media set 0.1635 undirected
media design 0.0035 undirected
media level 0.1533 undirected
media colleg 0.0081 undirected
media mother 0.2181 undirected
media site 0.2815 undirected
media busi 0.0368 undirected
media children 0.9319 undirected
media user 0.1220 undirected
media locat 0.1922 undirected
media occup 0.0165 undirected
media social 0.1711 undirected
media websit 0.1501 undirected
media email 0.0626 undirected
media parent 0.7895 undirected
media network 0.1617 undirected
media uniqu 0.0659 undirected
media android 0.0391 undirected
media twitter 0.0868 undirected
media person 0.0311 undirected
media comput 0.0314 undirected
media internet 0.1423 undirected
media student 0.0954 undirected
media password 0.1041 undirected
medic seri 0.0387 undirected
medic ssn 0.0565 undirected
medic sign 0.0297 undirected
medic secur 0.0765 undirected
medic devic 0.0176 undirected
medic shop 0.0154 undirected
medic occup 0.0113 undirected
medic email 0.0135 undirected
medic registr 0.0747 undirected
medic network 0.2174 undirected
medic servic 0.0043 undirected
medic institut 0.0039 undirected
medic insur 0.1573 undirected
medic twitter 0.0082 undirected
medic person 0.2321 undirected
medic comput 0.0291 undirected
medic employ 0.0817 undirected
medicar social 0.0119 undirected
medicar rate 0.0254 undirected
medicar refund 0.0501 undirected
medicar administr 0.0813 undirected
medicar insur 0.6897 undirected
medicar militari 0.1205 undirected
medicar ident 0.0000 undirected
medicar employ 0.0233 undirected
memori board 0.0344 undirected
memori st 0.1057 undirected
memori oper 0.0555 undirected
memori attach 0.0275 undirected
memori ebai 0.0146 undirected
memori middl 0.1104 undirected
memori doctor 0.0576 undirected
memori postal 0.0307 undirected
memori wii 0.8317 undirected
memori facil 0.0674 undirected
memori employe 0.1186 undirected
memori price 0.0219 undirected
memori public 0.0271 undirected
memori bill 0.0842 undirected
memori qualifi 0.0907 undirected
memori vendor 0.1904 undirected
memori phone 0.0102 undirected
memori ipad 0.0559 undirected
memori ticket 0.0034 undirected
memori flag 0.0054 undirected
memori countri 0.1323 undirected
memori health 0.1644 undirected
memori system 0.0127 undirected
memori medic 0.1805 undirected
memori digit 0.0456 undirected
memori set 0.3324 undirected
memori colleg 0.0988 undirected
memori user 0.0359 undirected
memori store 0.6408 undirected
memori speed 0.2627 undirected
memori devic 0.7442 undirected
memori shop 0.0700 undirected
memori sale 0.0043 undirected
memori network 0.0459 undirected
memori uniqu 0.0112 undirected
memori android 0.7634 undirected
memori person 0.2493 undirected
memori comput 0.2040 undirected
memori student 0.0529 undirected
middl address 0.0601 undirected
middl postal 0.1956 undirected
middl onlin 0.0400 undirected
middl public 0.0877 undirected
middl code 0.0169 undirected
middl bill 0.1693 undirected
middl vehicl 0.0778 undirected
middl countri 0.0593 undirected
middl measur 0.1444 undirected
middl express 0.0112 undirected
middl amazon 0.0116 undirected
middl debit 0.0145 undirected
middl media 0.0882 undirected
middl group 0.1083 undirected
middl digit 0.1068 undirected
middl histori 0.0042 undirected
middl certif 0.2019 undirected
middl level 0.0133 undirected
middl colleg 0.1270 undirected
middl mother 0.0100 undirected
middl ssn 0.0502 undirected
middl pai 0.1603 undirected
middl proof 0.0860 undirected
middl site 0.0117 undirected
middl corpor 0.2584 undirected
middl children 0.1023 undirected
middl store 0.0268 undirected
middl speed 0.0514 undirected
middl locat 0.2107 undirected
middl ship 0.0183 undirected
middl shop 0.0165 undirected
middl websit 0.0023 undirected
middl photograph 0.1840 undirected
middl parent 0.0689 undirected
middl uniqu 0.0167 undirected
middl bank 0.0790 undirected
middl student 0.3133 undirected
militari internet 0.0004 undirected
militari employ 0.1508 undirected
mobil googl 0.3125 undirected
mobil control 0.1435 undirected
mobil tablet 0.3373 undirected
mobil laptop 0.0134 undirected
mobil transport 0.2384 undirected
mobil ey 0.0531 undirected
mobil ag 0.1725 undirected
mobil school 0.1798 undirected
mobil oper 0.0425 undirected
mobil appl 0.0164 undirected
mobil ebai 0.0315 undirected
mobil term 0.0132 undirected
mobil secret 0.0419 undirected
mobil displai 0.0034 undirected
mobil web 0.2449 undirected
mobil onlin 0.1278 undirected
mobil facil 0.0619 undirected
mobil price 0.1303 undirected
mobil telephon 0.0094 undirected
mobil balanc 0.3260 undirected
mobil public 0.2173 undirected
mobil code 0.0163 undirected
mobil photo 0.0083 undirected
mobil qualifi 0.2466 undirected
mobil phone 0.0726 undirected
mobil street 0.0124 undirected
mobil flag 0.2460 undirected
mobil login 0.4787 undirected
mobil compromis 0.3361 undirected
mobil express 0.0455 undirected
mobil amazon 0.2100 undirected
mobil system 0.0167 undirected
mobil media 0.3047 undirected
mobil medic 0.0268 undirected
mobil group 0.1806 undirected
mobil digit 0.4020 undirected
mobil histori 0.0116 undirected
mobil set 0.0717 undirected
mobil design 0.0958 undirected
mobil level 0.2675 undirected
mobil mother 0.1243 undirected
mobil seri 0.4536 undirected
mobil sign 0.1143 undirected
mobil site 0.0304 undirected
mobil corpor 0.0811 undirected
mobil children 0.2505 undirected
mobil user 0.3583 undirected
mobil account 0.1565 undirected
mobil devic 0.0509 undirected
mobil rank 0.3674 undirected
mobil util 0.0047 undirected
mobil websit 0.4095 undirected
mobil email 0.2232 undirected
mobil samsung 0.4981 undirected
mobil parent 0.2501 undirected
mobil sale 0.0053 undirected
mobil registr 0.0976 undirected
mobil network 0.2447 undirected
mobil uniqu 0.3735 undirected
mobil android 0.1682 undirected
mobil insur 0.0844 undirected
mobil twitter 0.4573 undirected
mobil comput 0.0198 undirected
mobil internet 0.5138 undirected
mobil student 0.0174 undirected
mobil password 0.4897 undirected
model custom 0.0088 undirected
model american 0.4961 undirected
model control 0.1329 undirected
model tablet 0.0935 undirected
model ey 0.2746 undirected
model color 0.4400 undirected
model loan 0.1404 undirected
model appl 0.4451 undirected
model transunion 0.0800 undirected
model term 0.0894 undirected
model adult 0.0384 undirected
model address 0.2538 undirected
model employe 0.0473 undirected
model telephon 0.0263 undirected
model balanc 0.0622 undirected
model establish 0.1037 undirected
model code 0.0470 undirected
model bill 0.0109 undirected
model photo 0.0157 undirected
model vendor 0.0005 undirected
model linkedin 0.0096 undirected
model transact 0.2578 undirected
model ipad 0.4270 undirected
model flag 0.1570 undirected
model identifi 0.1413 undirected
model express 0.1706 undirected
model femal 0.2200 undirected
model digit 0.0409 undirected
model applic 0.0555 undirected
model design 0.3850 undirected
model seri 0.0028 undirected
model tax 0.0773 undirected
model name 0.0004 undirected
model proof 0.3286 undirected
model busi 0.0720 undirected
model store 0.0795 undirected
model account 0.0530 undirected
model ship 0.0467 undirected
model photograph 0.0150 undirected
model refund 0.4203 undirected
model administr 0.0217 undirected
model registr 0.0484 undirected
model android 0.0038 undirected
model institut 0.4565 undirected
model equifax 0.0800 undirected
model person 0.0091 undirected
model comput 0.3593 undirected
mortgag bureau 0.0646 undirected
mother seri 0.0715 undirected
mother name 0.0240 undirected
mother depend 0.0012 undirected
mother site 0.0537 undirected
mother corpor 0.0597 undirected
mother children 0.2527 undirected
mother user 0.0145 undirected
mother locat 0.0500 undirected
mother ship 0.0167 undirected
mother shop 0.1103 undirected
mother rank 0.0672 undirected
mother photograph 0.0127 undirected
mother parent 0.2373 undirected
mother network 0.0084 undirected
mother bureau 0.0226 undirected
mother sourc 0.0787 undirected
mother internet 0.0200 undirected
mother student 0.0069 undirected
name pai 0.0224 undirected
name corpor 0.0583 undirected
name children 0.0114 undirected
name secur 0.2797 undirected
name account 0.0296 undirected
name occup 0.0175 undirected
name medicar 0.0003 undirected
name social 0.2731 undirected
name samsung 0.0667 undirected
name parent 0.0008 undirected
name refund 0.0385 undirected
name administr 0.0531 undirected
name institut 0.0814 undirected
name equifax 0.0631 undirected
name bank 0.0560 undirected
name insur 0.0134 undirected
name sourc 0.0071 undirected
name comput 0.0203 undirected
name internet 0.0084 undirected
name ident 0.1262 undirected
name credit 0.2854 undirected
name employ 0.0885 undirected
network servic 0.7312 undirected
network android 0.0858 undirected
network institut 0.0311 undirected
network insur 0.0457 undirected
network person 0.0841 undirected
network internet 0.1907 undirected
network credit 0.0322 undirected
number doctor 0.0140 undirected
number telephon 0.0260 undirected
number balanc 0.0470 undirected
number bill 0.1101 undirected
number linkedin 0.0568 undirected
number assign 0.0248 undirected
number transact 0.2583 undirected
number ipad 0.0428 undirected
number flag 0.0238 undirected
number date 0.1953 undirected
number identifi 0.1947 undirected
number express 0.0613 undirected
number visa 0.0484 undirected
number debit 0.0532 undirected
number birth 0.2041 undirected
number digit 0.0623 undirected
number passport 0.2646 undirected
number score 0.0146 undirected
number agenc 0.0484 undirected
number applic 0.0197 undirected
number ssn 0.2706 undirected
number tax 0.0452 undirected
number name 0.2540 undirected
number depend 0.0430 undirected
number proof 0.0463 undirected
number busi 0.0809 undirected
number children 0.0174 undirected
number store 0.0367 undirected
number speed 0.0592 undirected
number secur 0.5894 undirected
number account 0.1236 undirected
number social 0.5247 undirected
number rate 0.0408 undirected
number parent 0.0362 undirected
number refund 0.0440 undirected
number registr 0.0096 undirected
number institut 0.0139 undirected
number equifax 0.1236 undirected
number bank 0.1025 undirected
number bureau 0.1072 undirected
number sourc 0.0909 undirected
number person 0.0824 undirected
number comput 0.0091 undirected
number ident 0.0549 undirected
number credit 0.1453 undirected
number employ 0.1147 undirected
occup rank 0.0093 undirected
occup social 0.0380 undirected
occup samsung 0.0056 undirected
occup registr 0.0063 undirected
occup bureau 0.0525 undirected
occup sourc 0.1352 undirected
onlin wii 0.0019 undirected
onlin profil 0.3227 undirected
onlin public 0.2806 undirected
onlin photo 0.0827 undirected
onlin linkedin 0.3827 undirected
onlin phone 0.1004 undirected
onlin flag 0.2186 undirected
onlin login 0.0528 undirected
onlin express 0.1564 undirected
onlin amazon 0.0582 undirected
onlin visa 0.0046 undirected
onlin media 0.6885 undirected
onlin group 0.0121 undirected
onlin digit 0.4499 undirected
onlin histori 0.0641 undirected
onlin set 0.1375 undirected
onlin level 0.0395 undirected
onlin colleg 0.1008 undirected
onlin mother 0.0984 undirected
onlin sign 0.0608 undirected
onlin name 0.0022 undirected
onlin pai 0.0896 undirected
onlin site 0.1428 undirected
onlin busi 0.0104 undirected
onlin children 0.5290 undirected
onlin user 0.0426 undirected
onlin locat 0.0994 undirected
onlin devic 0.0025 undirected
onlin ship 0.0061 undirected
onlin shop 0.0253 undirected
onlin occup 0.0007 undirected
onlin social 0.1022 undirected
onlin websit 0.0942 undirected
onlin email 0.0304 undirected
onlin parent 0.4305 undirected
onlin network 0.1249 undirected
onlin servic 0.0562 undirected
onlin uniqu 0.0177 undirected
onlin android 0.0313 undirected
onlin mortgag 0.0341 undirected
onlin twitter 0.0955 undirected
onlin person 0.0306 undirected
onlin comput 0.0081 undirected
onlin internet 0.1376 undirected
onlin student 0.0527 undirected
onlin password 0.0377 undirected
oper appl 0.1059 undirected
oper transunion 0.0138 undirected
oper ebai 0.0186 undirected
oper term 0.2278 undirected
oper secret 0.3870 undirected
oper displai 0.2912 undirected
oper male 0.0212 undirected
oper address 0.0211 undirected
oper web 0.0054 undirected
oper wii 0.1036 undirected
oper price 0.0318 undirected
oper telephon 0.0056 undirected
oper profil 0.0048 undirected
oper qualifi 0.0085 undirected
oper publish 0.0981 undirected
oper linkedin 0.0172 undirected
oper assign 0.0732 undirected
oper ipad 0.1313 undirected
oper street 0.0129 undirected
oper attornei 0.2809 undirected
oper flag 0.2332 undirected
oper vehicl 0.0005 undirected
oper express 0.2018 undirected
oper visa 0.0740 undirected
oper femal 0.0261 undirected
oper debit 0.0645 undirected
oper set 0.2029 undirected
oper applic 0.0067 undirected
oper design 0.0274 undirected
oper level 0.2491 undirected
oper sign 0.2771 undirected
oper name 0.1299 undirected
oper pai 0.0981 undirected
oper corpor 0.0244 undirected
oper user 0.0315 undirected
oper store 0.0816 undirected
oper devic 0.0765 undirected
oper ship 0.3100 undirected
oper samsung 0.1009 undirected
oper registr 0.0459 undirected
oper android 0.1220 undirected
oper mortgag 0.0300 undirected
oper equifax 0.0138 undirected
oper insur 0.1229 undirected
oper comput 0.0677 undirected
oper internet 0.0432 undirected
oper ident 0.0739 undirected
oper credit 0.1371 undirected
owner transport 0.0812 undirected
owner wallet 0.0234 undirected
owner board 0.0009 undirected
owner purchas 0.0408 undirected
owner w2 0.2264 undirected
owner attach 0.0498 undirected
owner term 0.0037 undirected
owner web 0.0063 undirected
owner telephon 0.2568 undirected
owner assign 0.0041 undirected
owner transact 0.0649 undirected
owner street 0.0239 undirected
owner ticket 0.0764 undirected
owner attornei 0.0442 undirected
owner degre 0.0142 undirected
owner login 0.0354 undirected
owner vehicl 0.0041 undirected
owner connect 0.0094 undirected
owner compromis 0.0087 undirected
owner visa 0.1446 undirected
owner debit 0.2149 undirected
owner colleg 0.0048 undirected
owner seri 0.0136 undirected
owner ssn 0.0548 undirected
owner sign 0.0519 undirected
owner name 0.0187 undirected
owner depend 0.0076 undirected
owner pai 0.2186 undirected
owner busi 0.3610 undirected
owner user 0.0275 undirected
owner secur 0.0409 undirected
owner account 0.0049 undirected
owner devic 0.0152 undirected
owner social 0.0196 undirected
owner util 0.0468 undirected
owner websit 0.0392 undirected
owner email 0.0227 undirected
owner registr 0.0154 undirected
owner uniqu 0.0158 undirected
