"source" "target" "weight" "type"
"mail" "military" 0.0326 "undirected"
"mail" "identity" 0.0690 "undirected"
"mail" "credit" 0.0102 "undirected"
"mail" "employer" 0.0494 "undirected"
"male" "middle" 0.0315 "undirected"
"male" "address" 0.0402 "undirected"
"male" "facility" 0.0772 "undirected"
"male" "employee" 0.0467 "undirected"
"male" "established" 0.0021 "undirected"
"male" "public" 0.0131 "undirected"
"male" "photo" 0.1330 "undirected"
"male" "vendor" 0.0042 "undirected"
"male" "publish" 0.1628 "undirected"
"male" "assigned" 0.0654 "undirected"
"male" "transactions" 0.0117 "undirected"
"male" "street" 0.0271 "undirected"
"male" "date" 0.0319 "undirected"
"male" "vehicle" 0.2671 "undirected"
"male" "connection" 0.0664 "undirected"
"male" "identifier" 0.3478 "undirected"
"male" "express" 0.0008 "undirected"
"male" "visa" 0.1170 "undirected"
"male" "female" 0.6887 "undirected"
"male" "debit" 0.0277 "undirected"
"male" "history" 0.0434 "undirected"
"male" "settings" 0.1848 "undirected"
"male" "sign" 0.0071 "undirected"
"male" "store" 0.0293 "undirected"
"male" "speed" 0.0039 "undirected"
"male" "locator" 0.2050 "undirected"
"male" "device" 0.0086 "undirected"
"male" "ship" 0.0317 "undirected"
"male" "shopping" 0.0511 "undirected"
"male" "utility" 0.0003 "undirected"
"male" "samsung" 0.0059 "undirected"
"male" "photograph" 0.1717 "undirected"
"male" "administrator" 0.0235 "undirected"
"male" "registration" 0.3093 "undirected"
"measurements" "history" 0.1081 "undirected"
"measurements" "settings" 0.0065 "undirected"
"measurements" "certification" 0.4088 "undirected"
"measurements" "college" 0.0170 "undirected"
"measurements" "mothers" 0.4734 "undirected"
"measurements" "ssn" 0.0257 "undirected"
"measurements" "tax" 0.0413 "undirected"
"measurements" "pay" 0.0531 "undirected"
"measurements" "corporation" 0.4899 "undirected"
"measurements" "accounts" 0.0202 "undirected"
"measurements" "shopping" 0.0317 "undirected"
"measurements" "occupations" 0.0061 "undirected"
"measurements" "rank" 0.0367 "undirected"
"measurements" "utility" 0.1134 "undirected"
"measurements" "website" 0.0190 "undirected"
"measurements" "refund" 0.0146 "undirected"
"measurements" "administrator" 0.0018 "undirected"
"measurements" "institution" 0.0087 "undirected"
"measurements" "source" 0.0234 "undirected"
"measurements" "military" 0.0068 "undirected"
"measurements" "internet" 0.0059 "undirected"
"media" "group" 0.0382 "undirected"
"media" "digits" 0.8247 "undirected"
"media" "history" 0.1161 "undirected"
"media" "settings" 0.1635 "undirected"
"media" "design" 0.0035 "undirected"
"media" "level" 0.1533 "undirected"
"media" "college" 0.0081 "undirected"
"media" "mothers" 0.2181 "undirected"
"media" "site" 0.2815 "undirected"
"media" "business" 0.0368 "undirected"
"media" "children" 0.9319 "undirected"
"media" "user" 0.1220 "undirected"
"media" "locator" 0.1922 "undirected"
"media" "occupations" 0.0165 "undirected"
"media" "social" 0.1711 "undirected"
"media" "website" 0.1501 "undirected"
"media" "email" 0.0626 "undirected"
"media" "parents" 0.7895 "undirected"
"media" "network" 0.1617 "undirected"
"media" "unique" 0.0659 "undirected"
"media" "android" 0.0391 "undirected"
"media" "twitter" 0.0868 "undirected"
"media" "personal" 0.0311 "undirected"
"media" "computers" 0.0314 "undirected"
"media" "internet" 0.1423 "undirected"
"media" "student" 0.0954 "undirected"
"media" "passwords" 0.1041 "undirected"
"medical" "series" 0.0387 "undirected"
"medical" "ssn" 0.0565 "undirected"
"medical" "sign" 0.0297 "undirected"
"medical" "secure" 0.0765 "undirected"
"medical" "device" 0.0176 "undirected"
"medical" "shopping" 0.0154 "undirected"
"medical" "occupations" 0.0113 "undirected"
"medical" "email" 0.0135 "undirected"
"medical" "registration" 0.0747 "undirected"
"medical" "network" 0.2174 "undirected"
"medical" "service" 0.0043 "undirected"
"medical" "institution" 0.0039 "undirected"
"medical" "insurer" 0.1573 "undirected"
"medical" "twitter" 0.0082 "undirected"
"medical" "personal" 0.2321 "undirected"
"medical" "computers" 0.0291 "undirected"
"medical" "employer" 0.0817 "undirected"
"medicare" "social" 0.0119 "undirected"
"medicare" "rating" 0.0254 "undirected"
"medicare" "refund" 0.0501 "undirected"
"medicare" "administrator" 0.0813 "undirected"
"medicare" "insurer" 0.6897 "undirected"
"medicare" "military" 0.1205 "undirected"
"medicare" "identity" 0.0000 "undirected"
"medicare" "employer" 0.0233 "undirected"
"memory" "boarding" 0.0344 "undirected"
"memory" "st" 0.1057 "undirected"
"memory" "operating" 0.0555 "undirected"
"memory" "attached" 0.0275 "undirected"
"memory" "ebay" 0.0146 "undirected"
"memory" "middle" 0.1104 "undirected"
"memory" "doctors" 0.0576 "undirected"
"memory" "postal" 0.0307 "undirected"
"memory" "wii" 0.8317 "undirected"
"memory" "facility" 0.0674 "undirected"
"memory" "employee" 0.1186 "undirected"
"memory" "price" 0.0219 "undirected"
"memory" "public" 0.0271 "undirected"
"memory" "bill" 0.0842 "undirected"
"memory" "qualifier" 0.0907 "undirected"
"memory" "vendor" 0.1904 "undirected"
"memory" "phone" 0.0102 "undirected"
"memory" "ipad" 0.0559 "undirected"
"memory" "ticket" 0.0034 "undirected"
"memory" "flag" 0.0054 "undirected"
"memory" "country" 0.1323 "undirected"
"memory" "health" 0.1644 "undirected"
"memory" "system" 0.0127 "undirected"
"memory" "medical" 0.1805 "undirected"
"memory" "digits" 0.0456 "undirected"
"memory" "settings" 0.3324 "undirected"
"memory" "college" 0.0988 "undirected"
"memory" "user" 0.0359 "undirected"
"memory" "store" 0.6408 "undirected"
"memory" "speed" 0.2627 "undirected"
"memory" "device" 0.7442 "undirected"
"memory" "shopping" 0.0700 "undirected"
"memory" "sales" 0.0043 "undirected"
"memory" "network" 0.0459 "undirected"
"memory" "unique" 0.0112 "undirected"
"memory" "android" 0.7634 "undirected"
"memory" "personal" 0.2493 "undirected"
"memory" "computers" 0.2040 "undirected"
"memory" "student" 0.0529 "undirected"
"middle" "address" 0.0601 "undirected"
"middle" "postal" 0.1956 "undirected"
"middle" "online" 0.0400 "undirected"
"middle" "public" 0.0877 "undirected"
"middle" "code" 0.0169 "undirected"
"middle" "bill" 0.1693 "undirected"
"middle" "vehicle" 0.0778 "undirected"
"middle" "country" 0.0593 "undirected"
"middle" "measurements" 0.1444 "undirected"
"middle" "express" 0.0112 "undirected"
"middle" "amazon" 0.0116 "undirected"
"middle" "debit" 0.0145 "undirected"
"middle" "media" 0.0882 "undirected"
"middle" "group" 0.1083 "undirected"
"middle" "digits" 0.1068 "undirected"
"middle" "history" 0.0042 "undirected"
"middle" "certification" 0.2019 "undirected"
"middle" "level" 0.0133 "undirected"
"middle" "college" 0.1270 "undirected"
"middle" "mothers" 0.0100 "undirected"
"middle" "ssn" 0.0502 "undirected"
"middle" "pay" 0.1603 "undirected"
"middle" "proof" 0.0860 "undirected"
"middle" "site" 0.0117 "undirected"
"middle" "corporation" 0.2584 "undirected"
"middle" "children" 0.1023 "undirected"
"middle" "store" 0.0268 "undirected"
"middle" "speed" 0.0514 "undirected"
"middle" "locator" 0.2107 "undirected"
"middle" "ship" 0.0183 "undirected"
"middle" "shopping" 0.0165 "undirected"
"middle" "website" 0.0023 "undirected"
"middle" "photograph" 0.1840 "undirected"
"middle" "parents" 0.0689 "undirected"
"middle" "unique" 0.0167 "undirected"
"middle" "banking" 0.0790 "undirected"
"middle" "student" 0.3133 "undirected"
"military" "internet" 0.0004 "undirected"
"military" "employer" 0.1508 "undirected"
"mobile" "google" 0.3125 "undirected"
"mobile" "controls" 0.1435 "undirected"
"mobile" "tablet" 0.3373 "undirected"
"mobile" "laptop" 0.0134 "undirected"
"mobile" "transportation" 0.2384 "undirected"
"mobile" "eye" 0.0531 "undirected"
"mobile" "age" 0.1725 "undirected"
"mobile" "schools" 0.1798 "undirected"
"mobile" "operating" 0.0425 "undirected"
"mobile" "apple" 0.0164 "undirected"
"mobile" "ebay" 0.0315 "undirected"
"mobile" "term" 0.0132 "undirected"
"mobile" "secret" 0.0419 "undirected"
"mobile" "display" 0.0034 "undirected"
"mobile" "web" 0.2449 "undirected"
"mobile" "online" 0.1278 "undirected"
"mobile" "facility" 0.0619 "undirected"
"mobile" "price" 0.1303 "undirected"
"mobile" "telephone" 0.0094 "undirected"
"mobile" "balance" 0.3260 "undirected"
"mobile" "public" 0.2173 "undirected"
"mobile" "code" 0.0163 "undirected"
"mobile" "photo" 0.0083 "undirected"
"mobile" "qualifier" 0.2466 "undirected"
"mobile" "phone" 0.0726 "undirected"
"mobile" "street" 0.0124 "undirected"
"mobile" "flag" 0.2460 "undirected"
"mobile" "login" 0.4787 "undirected"
"mobile" "compromised" 0.3361 "undirected"
"mobile" "express" 0.0455 "undirected"
"mobile" "amazon" 0.2100 "undirected"
"mobile" "system" 0.0167 "undirected"
"mobile" "media" 0.3047 "undirected"
"mobile" "medical" 0.0268 "undirected"
"mobile" "group" 0.1806 "undirected"
"mobile" "digits" 0.4020 "undirected"
"mobile" "history" 0.0116 "undirected"
"mobile" "settings" 0.0717 "undirected"
"mobile" "design" 0.0958 "undirected"
"mobile" "level" 0.2675 "undirected"
"mobile" "mothers" 0.1243 "undirected"
"mobile" "series" 0.4536 "undirected"
"mobile" "sign" 0.1143 "undirected"
"mobile" "site" 0.0304 "undirected"
"mobile" "corporation" 0.0811 "undirected"
"mobile" "children" 0.2505 "undirected"
"mobile" "user" 0.3583 "undirected"
"mobile" "accounts" 0.1565 "undirected"
"mobile" "device" 0.0509 "undirected"
"mobile" "rank" 0.3674 "undirected"
"mobile" "utility" 0.0047 "undirected"
"mobile" "website" 0.4095 "undirected"
"mobile" "email" 0.2232 "undirected"
"mobile" "samsung" 0.4981 "undirected"
"mobile" "parents" 0.2501 "undirected"
"mobile" "sales" 0.0053 "undirected"
"mobile" "registration" 0.0976 "undirected"
"mobile" "network" 0.2447 "undirected"
"mobile" "unique" 0.3735 "undirected"
"mobile" "android" 0.1682 "undirected"
"mobile" "insurer" 0.0844 "undirected"
"mobile" "twitter" 0.4573 "undirected"
"mobile" "computers" 0.0198 "undirected"
"mobile" "internet" 0.5138 "undirected"
"mobile" "student" 0.0174 "undirected"
"mobile" "passwords" 0.4897 "undirected"
"model" "customers" 0.0088 "undirected"
"model" "american" 0.4961 "undirected"
"model" "controls" 0.1329 "undirected"
"model" "tablet" 0.0935 "undirected"
"model" "eye" 0.2746 "undirected"
"model" "color" 0.4400 "undirected"
"model" "loan" 0.1404 "undirected"
"model" "apple" 0.4451 "undirected"
"model" "transunion" 0.0800 "undirected"
"model" "term" 0.0894 "undirected"
"model" "adult" 0.0384 "undirected"
"model" "address" 0.2538 "undirected"
"model" "employee" 0.0473 "undirected"
"model" "telephone" 0.0263 "undirected"
"model" "balance" 0.0622 "undirected"
"model" "established" 0.1037 "undirected"
"model" "code" 0.0470 "undirected"
"model" "bill" 0.0109 "undirected"
"model" "photo" 0.0157 "undirected"
"model" "vendor" 0.0005 "undirected"
"model" "linkedin" 0.0096 "undirected"
"model" "transactions" 0.2578 "undirected"
"model" "ipad" 0.4270 "undirected"
"model" "flag" 0.1570 "undirected"
"model" "identifier" 0.1413 "undirected"
"model" "express" 0.1706 "undirected"
"model" "female" 0.2200 "undirected"
"model" "digits" 0.0409 "undirected"
"model" "application" 0.0555 "undirected"
"model" "design" 0.3850 "undirected"
"model" "series" 0.0028 "undirected"
"model" "tax" 0.0773 "undirected"
"model" "name" 0.0004 "undirected"
"model" "proof" 0.3286 "undirected"
"model" "business" 0.0720 "undirected"
"model" "store" 0.0795 "undirected"
"model" "accounts" 0.0530 "undirected"
"model" "ship" 0.0467 "undirected"
"model" "photograph" 0.0150 "undirected"
"model" "refund" 0.4203 "undirected"
"model" "administrator" 0.0217 "undirected"
"model" "registration" 0.0484 "undirected"
"model" "android" 0.0038 "undirected"
"model" "institution" 0.4565 "undirected"
"model" "equifax" 0.0800 "undirected"
"model" "personal" 0.0091 "undirected"
"model" "computers" 0.3593 "undirected"
"mortgage" "bureau" 0.0646 "undirected"
"mothers" "series" 0.0715 "undirected"
"mothers" "name" 0.0240 "undirected"
"mothers" "dependants" 0.0012 "undirected"
"mothers" "site" 0.0537 "undirected"
"mothers" "corporation" 0.0597 "undirected"
"mothers" "children" 0.2527 "undirected"
"mothers" "user" 0.0145 "undirected"
"mothers" "locator" 0.0500 "undirected"
"mothers" "ship" 0.0167 "undirected"
"mothers" "shopping" 0.1103 "undirected"
"mothers" "rank" 0.0672 "undirected"
"mothers" "photograph" 0.0127 "undirected"
"mothers" "parents" 0.2373 "undirected"
"mothers" "network" 0.0084 "undirected"
"mothers" "bureau" 0.0226 "undirected"
"mothers" "source" 0.0787 "undirected"
"mothers" "internet" 0.0200 "undirected"
"mothers" "student" 0.0069 "undirected"
"name" "pay" 0.0224 "undirected"
"name" "corporation" 0.0583 "undirected"
"name" "children" 0.0114 "undirected"
"name" "secure" 0.2797 "undirected"
"name" "accounts" 0.0296 "undirected"
"name" "occupations" 0.0175 "undirected"
"name" "medicare" 0.0003 "undirected"
"name" "social" 0.2731 "undirected"
"name" "samsung" 0.0667 "undirected"
"name" "parents" 0.0008 "undirected"
"name" "refund" 0.0385 "undirected"
"name" "administrator" 0.0531 "undirected"
"name" "institution" 0.0814 "undirected"
"name" "equifax" 0.0631 "undirected"
"name" "banking" 0.0560 "undirected"
"name" "insurer" 0.0134 "undirected"
"name" "source" 0.0071 "undirected"
"name" "computers" 0.0203 "undirected"
"name" "internet" 0.0084 "undirected"
"name" "identity" 0.1262 "undirected"
"name" "credit" 0.2854 "undirected"
"name" "employer" 0.0885 "undirected"
"network" "service" 0.7312 "undirected"
"network" "android" 0.0858 "undirected"
"network" "institution" 0.0311 "undirected"
"network" "insurer" 0.0457 "undirected"
"network" "personal" 0.0841 "undirected"
"network" "internet" 0.1907 "undirected"
"network" "credit" 0.0322 "undirected"
"number" "doctors" 0.0140 "undirected"
"number" "telephone" 0.0260 "undirected"
"number" "balance" 0.0470 "undirected"
"number" "bill" 0.1101 "undirected"
"number" "linkedin" 0.0568 "undirected"
"number" "assigned" 0.0248 "undirected"
"number" "transactions" 0.2583 "undirected"
"number" "ipad" 0.0428 "undirected"
"number" "flag" 0.0238 "undirected"
"number" "date" 0.1953 "undirected"
"number" "identifier" 0.1947 "undirected"
"number" "express" 0.0613 "undirected"
"number" "visa" 0.0484 "undirected"
"number" "debit" 0.0532 "undirected"
"number" "birth" 0.2041 "undirected"
"number" "digits" 0.0623 "undirected"
"number" "passport" 0.2646 "undirected"
"number" "score" 0.0146 "undirected"
"number" "agency" 0.0484 "undirected"
"number" "application" 0.0197 "undirected"
"number" "ssn" 0.2706 "undirected"
"number" "tax" 0.0452 "undirected"
"number" "name" 0.2540 "undirected"
"number" "dependants" 0.0430 "undirected"
"number" "proof" 0.0463 "undirected"
"number" "business" 0.0809 "undirected"
"number" "children" 0.0174 "undirected"
"number" "store" 0.0367 "undirected"
"number" "speed" 0.0592 "undirected"
"number" "secure" 0.5894 "undirected"
"number" "accounts" 0.1236 "undirected"
"number" "social" 0.5247 "undirected"
"number" "rating" 0.0408 "undirected"
"number" "parents" 0.0362 "undirected"
"number" "refund" 0.0440 "undirected"
"number" "registration" 0.0096 "undirected"
"number" "institution" 0.0139 "undirected"
"number" "equifax" 0.1236 "undirected"
"number" "banking" 0.1025 "undirected"
"number" "bureau" 0.1072 "undirected"
"number" "source" 0.0909 "undirected"
"number" "personal" 0.0824 "undirected"
"number" "computers" 0.0091 "undirected"
"number" "identity" 0.0549 "undirected"
"number" "credit" 0.1453 "undirected"
"number" "employer" 0.1147 "undirected"
"occupations" "rank" 0.0093 "undirected"
"occupations" "social" 0.0380 "undirected"
"occupations" "samsung" 0.0056 "undirected"
"occupations" "registration" 0.0063 "undirected"
"occupations" "bureau" 0.0525 "undirected"
"occupations" "source" 0.1352 "undirected"
"online" "wii" 0.0019 "undirected"
"online" "profile" 0.3227 "undirected"
"online" "public" 0.2806 "undirected"
"online" "photo" 0.0827 "undirected"
"online" "linkedin" 0.3827 "undirected"
"online" "phone" 0.1004 "undirected"
"online" "flag" 0.2186 "undirected"
"online" "login" 0.0528 "undirected"
"online" "express" 0.1564 "undirected"
"online" "amazon" 0.0582 "undirected"
"online" "visa" 0.0046 "undirected"
"online" "media" 0.6885 "undirected"
"online" "group" 0.0121 "undirected"
"online" "digits" 0.4499 "undirected"
"online" "history" 0.0641 "undirected"
"online" "settings" 0.1375 "undirected"
"online" "level" 0.0395 "undirected"
"online" "college" 0.1008 "undirected"
"online" "mothers" 0.0984 "undirected"
"online" "sign" 0.0608 "undirected"
"online" "name" 0.0022 "undirected"
"online" "pay" 0.0896 "undirected"
"online" "site" 0.1428 "undirected"
"online" "business" 0.0104 "undirected"
"online" "children" 0.5290 "undirected"
"online" "user" 0.0426 "undirected"
"online" "locator" 0.0994 "undirected"
"online" "device" 0.0025 "undirected"
"online" "ship" 0.0061 "undirected"
"online" "shopping" 0.0253 "undirected"
"online" "occupations" 0.0007 "undirected"
"online" "social" 0.1022 "undirected"
"online" "website" 0.0942 "undirected"
"online" "email" 0.0304 "undirected"
"online" "parents" 0.4305 "undirected"
"online" "network" 0.1249 "undirected"
"online" "service" 0.0562 "undirected"
"online" "unique" 0.0177 "undirected"
"online" "android" 0.0313 "undirected"
"online" "mortgage" 0.0341 "undirected"
"online" "twitter" 0.0955 "undirected"
"online" "personal" 0.0306 "undirected"
"online" "computers" 0.0081 "undirected"
"online" "internet" 0.1376 "undirected"
"online" "student" 0.0527 "undirected"
"online" "passwords" 0.0377 "undirected"
"operating" "apple" 0.1059 "undirected"
"operating" "transunion" 0.0138 "undirected"
"operating" "ebay" 0.0186 "undirected"
"operating" "term" 0.2278 "undirected"
"operating" "secret" 0.3870 "undirected"
"operating" "display" 0.2912 "undirected"
"operating" "male" 0.0212 "undirected"
"operating" "address" 0.0211 "undirected"
"operating" "web" 0.0054 "undirected"
"operating" "wii" 0.1036 "undirected"
"operating" "price" 0.0318 "undirected"
"operating" "telephone" 0.0056 "undirected"
"operating" "profile" 0.0048 "undirected"
"operating" "qualifier" 0.0085 "undirected"
"operating" "publish" 0.0981 "undirected"
"operating" "linkedin" 0.0172 "undirected"
"operating" "assigned" 0.0732 "undirected"
"operating" "ipad" 0.1313 "undirected"
"operating" "street" 0.0129 "undirected"
"operating" "attorney" 0.2809 "undirected"
"operating" "flag" 0.2332 "undirected"
"operating" "vehicle" 0.0005 "undirected"
"operating" "express" 0.2018 "undirected"
"operating" "visa" 0.0740 "undirected"
"operating" "female" 0.0261 "undirected"
"operating" "debit" 0.0645 "undirected"
"operating" "settings" 0.2029 "undirected"
"operating" "application" 0.0067 "undirected"
"operating" "design" 0.0274 "undirected"
"operating" "level" 0.2491 "undirected"
"operating" "sign" 0.2771 "undirected"
"operating" "name" 0.1299 "undirected"
"operating" "pay" 0.0981 "undirected"
"operating" "corporation" 0.0244 "undirected"
"operating" "user" 0.0315 "undirected"
"operating" "store" 0.0816 "undirected"
"operating" "device" 0.0765 "undirected"
"operating" "ship" 0.3100 "undirected"
"operating" "samsung" 0.1009 "undirected"
"operating" "registration" 0.0459 "undirected"
"operating" "android" 0.1220 "undirected"
"operating" "mortgage" 0.0300 "undirected"
"operating" "equifax" 0.0138 "undirected"
"operating" "insurer" 0.1229 "undirected"
"operating" "computers" 0.0677 "undirected"
"operating" "internet" 0.0432 "undirected"
"operating" "identity" 0.0739 "undirected"
"operating" "credit" 0.1371 "undirected"
"owner" "transportation" 0.0812 "undirected"
"owner" "wallet" 0.0234 "undirected"
"owner" "boarding" 0.0009 "undirected"
"owner" "purchasing" 0.0408 "undirected"
"owner" "w2" 0.2264 "undirected"
"owner" "attached" 0.0498 "undirected"
"owner" "term" 0.0037 "undirected"
"owner" "web" 0.0063 "undirected"
"owner" "telephone" 0.2568 "undirected"
"owner" "assigned" 0.0041 "undirected"
"owner" "transactions" 0.0649 "undirected"
"owner" "street" 0.0239 "undirected"
"owner" "ticket" 0.0764 "undirected"
"owner" "attorney" 0.0442 "undirected"
"owner" "degree" 0.0142 "undirected"
"owner" "login" 0.0354 "undirected"
"owner" "vehicle" 0.0041 "undirected"
"owner" "connection" 0.0094 "undirected"
"owner" "compromised" 0.0087 "undirected"
"owner" "visa" 0.1446 "undirected"
"owner" "debit" 0.2149 "undirected"
"owner" "college" 0.0048 "undirected"
"owner" "series" 0.0136 "undirected"
"owner" "ssn" 0.0548 "undirected"
"owner" "sign" 0.0519 "undirected"
"owner" "name" 0.0187 "undirected"
"owner" "dependants" 0.0076 "undirected"
"owner" "pay" 0.2186 "undirected"
"owner" "business" 0.3610 "undirected"
"owner" "user" 0.0275 "undirected"
"owner" "secure" 0.0409 "undirected"
"owner" "accounts" 0.0049 "undirected"
"owner" "device" 0.0152 "undirected"
"owner" "social" 0.0196 "undirected"
"owner" "utility" 0.0468 "undirected"
"owner" "website" 0.0392 "undirected"
"owner" "email" 0.0227 "undirected"
"owner" "registration" 0.0154 "undirected"
"owner" "unique" 0.0158 "undirected"
"owner" "twitter" 0.0256 "undirected"
"owner" "identity" 0.0012 "undirected"
"owner" "passwords" 0.0388 "undirected"
"pay" "corporation" 0.0236 "undirected"
"pay" "ship" 0.0909 "undirected"
"pay" "sales" 0.5641 "undirected"
"pay" "mortgage" 0.0092 "undirected"
"pay" "bureau" 0.0474 "undirected"
"pay" "military" 0.0971 "undirected"
"pay" "identity" 0.0758 "undirected"
"pay" "student" 0.0819 "undirected"
"parents" "network" 0.4047 "undirected"
"parents" "service" 0.2314 "undirected"
"parents" "android" 0.0564 "undirected"
"parents" "equifax" 0.0054 "undirected"
"parents" "bureau" 0.0822 "undirected"
"parents" "internet" 0.1518 "undirected"
"parents" "student" 0.0863 "undirected"
"passport" "application" 0.1357 "undirected"
"passport" "name" 0.5285 "undirected"
"passport" "secure" 0.4034 "undirected"
"passport" "accounts" 0.0046 "undirected"
"passport" "locator" 0.0528 "undirected"
"passport" "social" 0.4059 "undirected"
"passport" "administrator" 0.1373 "undirected"
"passport" "mortgage" 0.0411 "undirected"
"passport" "equifax" 0.1276 "undirected"
"passport" "insurer" 0.0009 "undirected"
"passport" "bureau" 0.0352 "undirected"
"passport" "source" 0.0205 "undirected"
"passport" "personal" 0.0484 "undirected"
"passport" "identity" 0.0497 "undirected"
"passport" "credit" 0.1290 "undirected"
"passport" "employer" 0.0621 "undirected"
"personal" "computers" 0.1312 "undirected"
"personal" "military" 0.0030 "undirected"
"personal" "identity" 0.0802 "undirected"
"personal" "credit" 0.1213 "undirected"
"personal" "employer" 0.0435 "undirected"
"personal" "passwords" 0.0254 "undirected"
"phone" "flag" 0.0467 "undirected"
"phone" "login" 0.0818 "undirected"
"phone" "connection" 0.7588 "undirected"
"phone" "compromised" 0.1072 "undirected"
"phone" "express" 0.0425 "undirected"
"phone" "amazon" 0.6412 "undirected"
"phone" "debit" 0.0070 "undirected"
"phone" "media" 0.1676 "undirected"
"phone" "group" 0.0310 "undirected"
"phone" "digits" 0.1602 "undirected"
"phone" "history" 0.6099 "undirected"
"phone" "settings" 0.1045 "undirected"
"phone" "application" 0.0120 "undirected"
"phone" "design" 0.0855 "undirected"
"phone" "mothers" 0.0228 "undirected"
"phone" "site" 0.0120 "undirected"
"phone" "children" 0.1612 "undirected"
"phone" "user" 0.0829 "undirected"
"phone" "store" 0.2968 "undirected"
"phone" "accounts" 0.0950 "undirected"
"phone" "locator" 0.0783 "undirected"
"phone" "device" 0.0579 "undirected"
"phone" "shopping" 0.8283 "undirected"
"phone" "website" 0.0993 "undirected"
"phone" "email" 0.2317 "undirected"
"phone" "parents" 0.1288 "undirected"
"phone" "network" 0.0409 "undirected"
"phone" "unique" 0.0818 "undirected"
"phone" "android" 0.1439 "undirected"
"phone" "banking" 0.0394 "undirected"
"phone" "twitter" 0.1964 "undirected"
"phone" "source" 0.0248 "undirected"
"phone" "computers" 0.0276 "undirected"
"phone" "internet" 0.0637 "undirected"
"phone" "passwords" 0.2696 "undirected"
"photo" "publish" 0.1024 "undirected"
"photo" "linkedin" 0.0550 "undirected"
"photo" "street" 0.0103 "undirected"
"photo" "ticket" 0.0019 "undirected"
"photo" "flag" 0.0701 "undirected"
"photo" "vehicle" 0.0134 "undirected"
"photo" "identifier" 0.0927 "undirected"
"photo" "measurements" 0.0226 "undirected"
"photo" "express" 0.0594 "undirected"
"photo" "female" 0.4508 "undirected"
"photo" "media" 0.1979 "undirected"
"photo" "digits" 0.1256 "undirected"
"photo" "application" 0.3273 "undirected"
"photo" "level" 0.0103 "undirected"
"photo" "college" 0.0520 "undirected"
"photo" "mothers" 0.0968 "undirected"
"photo" "name" 0.0551 "undirected"
"photo" "site" 0.0267 "undirected"
"photo" "business" 0.2136 "undirected"
"photo" "children" 0.1538 "undirected"
"photo" "user" 0.0587 "undirected"
"photo" "locator" 0.0501 "undirected"
"photo" "ship" 0.0168 "undirected"
"photo" "shopping" 0.0183 "undirected"
"photo" "occupations" 0.0022 "undirected"
"photo" "social" 0.0655 "undirected"
"photo" "website" 0.0078 "undirected"
"photo" "email" 0.1567 "undirected"
"photo" "samsung" 0.0084 "undirected"
"photo" "photograph" 0.0151 "undirected"
"photo" "parents" 0.1039 "undirected"
"photo" "network" 0.0096 "undirected"
"photo" "unique" 0.0050 "undirected"
"photo" "banking" 0.0907 "undirected"
"photo" "computers" 0.1226 "undirected"
"photo" "internet" 0.0132 "undirected"
"photo" "student" 0.0042 "undirected"
"photograph" "sales" 0.0117 "undirected"
"photograph" "registration" 0.0700 "undirected"
"photograph" "network" 0.1610 "undirected"
"photograph" "insurer" 0.0128 "undirected"
"photograph" "personal" 0.2146 "undirected"
"photograph" "internet" 0.0380 "undirected"
"photograph" "identity" 0.0102 "undirected"
"position" "driving" 0.0001 "undirected"
"position" "property" 0.0072 "undirected"
"position" "stop" 0.0518 "undirected"
"position" "mobile" 0.2100 "undirected"
"position" "owner" 0.0118 "undirected"
"position" "american" 0.1014 "undirected"
"position" "controls" 0.0059 "undirected"
"position" "tablet" 0.5038 "undirected"
"position" "age" 0.5930 "undirected"
"position" "schools" 0.6254 "undirected"
"position" "transunion" 0.0794 "undirected"
"position" "term" 0.0547 "undirected"
"position" "adult" 0.1937 "undirected"
"position" "middle" 0.0732 "undirected"
"position" "online" 0.4302 "undirected"
"position" "facility" 0.0166 "undirected"
"position" "public" 0.1235 "undirected"
"position" "code" 0.0141 "undirected"
"position" "photo" 0.1281 "undirected"
"position" "publish" 0.0095 "undirected"
"position" "phone" 0.1331 "undirected"
"position" "flag" 0.3903 "undirected"
"position" "login" 0.0118 "undirected"
"position" "connection" 0.0642 "undirected"
"position" "health" 0.0084 "undirected"
"position" "express" 0.2551 "undirected"
"position" "visa" 0.1286 "undirected"
"position" "debit" 0.1891 "undirected"
"position" "birth" 0.0019 "undirected"
"position" "media" 0.7725 "undirected"
"position" "digits" 0.7134 "undirected"
"position" "history" 0.3582 "undirected"
"position" "settings" 0.1097 "undirected"
"position" "certification" 0.0080 "undirected"
"position" "design" 0.0317 "undirected"
"position" "level" 0.1287 "undirected"
"position" "mothers" 0.2127 "undirected"
"position" "dependants" 0.0705 "undirected"
"position" "site" 0.2398 "undirected"
"position" "children" 0.8482 "undirected"
"position" "user" 0.0099 "undirected"
"position" "locator" 0.1435 "undirected"
"position" "social" 0.0168 "undirected"
"position" "parents" 0.6944 "undirected"
"position" "network" 0.0869 "undirected"
"position" "android" 0.0291 "undirected"
"position" "equifax" 0.0794 "undirected"
"position" "bureau" 0.0036 "undirected"
"position" "personal" 0.0154 "undirected"
"position" "internet" 0.0927 "undirected"
"position" "student" 0.0838 "undirected"
"postal" "facility" 0.2298 "undirected"
"postal" "employee" 0.1322 "undirected"
"postal" "profile" 0.0522 "undirected"
"postal" "code" 0.1684 "undirected"
"postal" "bill" 0.0738 "undirected"
